dataset,run,depth,method,pruning_enabled,nodes_before,nodes_after,leaves_before,leaves_after,literals_before,literals_after,validation_accuracy_before,validation_accuracy_after,validation_balanced_accuracy_before,validation_balanced_accuracy_after,validation_sensitivity_before,validation_sensitivity_after,validation_specificity_before,validation_specificity_after,validation_macro_f1_before,validation_macro_f1_after,validation_minority_recall_before,validation_minority_recall_after,validation_class_support,root_reason,reason_counts,pruning_time,path_certified
"anneal",1,7,cals_compact_explain_horn,true,39,3,20,2,38,2,0.8333333333333334,0.8333333333333334,0.8513986013986015,0.6481643356643356,0.8181818181818182,0.9886363636363636,0.8846153846153846,0.3076923076923077,0.7955639452571968,0.6793486306439674,0.8846153846153846,0.3076923076923077,"0:26|1:88",no_change,"objective_improved:12|insufficient_validation_support:3|no_change:4",0.000062162,true
"anneal",1,7,cals_compact_explain_antihorn,true,39,3,20,2,38,2,0.8333333333333334,0.8333333333333334,0.8513986013986015,0.6481643356643356,0.8181818181818182,0.9886363636363636,0.8846153846153846,0.3076923076923077,0.7955639452571968,0.6793486306439674,0.8846153846153846,0.3076923076923077,"0:26|1:88",no_change,"objective_improved:12|insufficient_validation_support:3|no_change:4",0.000061799,true
"anneal",1,7,cals_compact_explain_square2cnf,true,33,3,17,2,64,4,0.8333333333333334,0.8333333333333334,0.8378496503496504,0.6481643356643356,0.8295454545454546,0.9886363636363636,0.8461538461538461,0.3076923076923077,0.7916305916305917,0.6793486306439674,0.8461538461538461,0.3076923076923077,"0:26|1:88",no_change,"objective_improved:10|insufficient_validation_support:1|no_change:5",0.000061853,true
"anneal",1,7,cals_compact_explain_affine,true,41,15,21,8,50,16,0.8596491228070176,0.9035087719298246,0.8006993006993006,0.8020104895104896,0.9090909090909091,0.9886363636363636,0.6923076923076923,0.6153846153846154,0.8006993006993006,0.8423632935260843,0.6923076923076923,0.6153846153846154,"0:26|1:88",no_change,"objective_improved:9|insufficient_validation_support:2|no_change:9",0.000066126,true
"balance-scale-bin",0,7,cals_horn,true,39,1,20,1,38,0,0.9204545454545454,0.9204545454545454,0.5,0.5,1,1,0,0,0.47928994082840237,0.47928994082840237,0,0,"0:7|1:81",objective_improved,"objective_improved:19",0.000030675,true
"balance-scale-bin",0,7,cals_antihorn,true,27,1,14,1,26,0,0.9204545454545454,0.9204545454545454,0.5,0.5,1,1,0,0,0.47928994082840237,0.47928994082840237,0,0,"0:7|1:81",objective_improved,"objective_improved:13",0.000027499,true
"balance-scale-bin",0,7,cals_square2cnf,true,31,1,16,1,60,0,0.8977272727272727,0.9204545454545454,0.5529100529100529,0.5,0.9629629629629629,1,0.14285714285714285,0,0.5636363636363636,0.47928994082840237,0.14285714285714285,0,"0:7|1:81",objective_improved,"objective_improved:15",0.000036813,true
"balance-scale-bin",0,7,cals_affine,true,43,13,22,7,54,18,0.9090909090909091,0.9318181818181818,0.689594356261023,0.5714285714285714,0.9506172839506173,1,0.42857142857142855,0.14285714285714285,0.689594356261023,0.6071428571428572,0.42857142857142855,0.14285714285714285,"0:7|1:81",no_change,"objective_improved:15|no_change:6",0.000038425,true
"balance-scale-bin",0,7,cals_compact_explain_horn,true,41,1,21,1,40,0,0.9204545454545454,0.9204545454545454,0.5,0.5,1,1,0,0,0.47928994082840237,0.47928994082840237,0,0,"0:7|1:81",objective_improved,"objective_improved:17|insufficient_validation_support:3",0.000048167,true
"balance-scale-bin",0,7,cals_compact_explain_antihorn,true,41,1,21,1,40,0,0.9318181818181818,0.9204545454545454,0.5714285714285714,0.5,1,1,0.14285714285714285,0,0.6071428571428572,0.47928994082840237,0.14285714285714285,0,"0:7|1:81",objective_improved,"objective_improved:14|insufficient_validation_support:2|no_change:4",0.000045937,true
