dataset,run,depth,method,structural_dataset_group,node_depth,family,predicate_arity,predicate_literals,gain,survived_pruning,is_root,node_count,source_granularity
Statlog_satellite-bin,9,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,horn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,5,exact_final_tree_family_counts
Statlog_satellite-bin,9,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
adult_discretized,0,5,cals,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,8,exact_final_tree_family_counts
adult_discretized,0,5,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
adult_discretized,0,7,cals,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,13,exact_final_tree_family_counts
adult_discretized,0,7,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
adult_discretized,1,5,cals,antihorn_interaction,unavailable_in_frozen_csv,horn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,6,exact_final_tree_family_counts
adult_discretized,1,5,cals,antihorn_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,5,exact_final_tree_family_counts
adult_discretized,1,5,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,horn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
adult_discretized,1,5,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
adult_discretized,1,7,cals,antihorn_interaction,unavailable_in_frozen_csv,horn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,12,exact_final_tree_family_counts
adult_discretized,1,7,cals,antihorn_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,10,exact_final_tree_family_counts
adult_discretized,1,7,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,horn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,5,exact_final_tree_family_counts
adult_discretized,1,7,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,3,exact_final_tree_family_counts
adult_discretized,2,5,cals,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,10,exact_final_tree_family_counts
adult_discretized,2,5,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,3,exact_final_tree_family_counts
adult_discretized,2,5,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
adult_discretized,2,7,cals,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,21,exact_final_tree_family_counts
adult_discretized,2,7,cals,antihorn_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,3,exact_final_tree_family_counts
adult_discretized,2,7,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,3,exact_final_tree_family_counts
adult_discretized,2,7,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
adult_discretized,3,5,cals,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,9,exact_final_tree_family_counts
adult_discretized,3,5,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
adult_discretized,3,7,cals,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,18,exact_final_tree_family_counts
adult_discretized,3,7,cals,antihorn_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
adult_discretized,3,7,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
adult_discretized,4,5,cals,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,8,exact_final_tree_family_counts
adult_discretized,4,5,cals,antihorn_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
adult_discretized,4,5,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,5,exact_final_tree_family_counts
adult_discretized,4,5,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
adult_discretized,4,7,cals,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,20,exact_final_tree_family_counts
adult_discretized,4,7,cals,antihorn_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
adult_discretized,4,7,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,8,exact_final_tree_family_counts
adult_discretized,4,7,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
adult_discretized,5,5,cals,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,9,exact_final_tree_family_counts
adult_discretized,5,5,cals,antihorn_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
adult_discretized,5,5,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
adult_discretized,5,5,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
adult_discretized,5,7,cals,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,20,exact_final_tree_family_counts
adult_discretized,5,7,cals,antihorn_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,6,exact_final_tree_family_counts
adult_discretized,5,7,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
adult_discretized,5,7,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
adult_discretized,6,5,cals,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,8,exact_final_tree_family_counts
adult_discretized,6,5,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
adult_discretized,6,7,cals,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,16,exact_final_tree_family_counts
adult_discretized,6,7,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
adult_discretized,7,5,cals,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
adult_discretized,7,5,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
adult_discretized,7,7,cals,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,19,exact_final_tree_family_counts
adult_discretized,7,7,cals,antihorn_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,3,exact_final_tree_family_counts
adult_discretized,7,7,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
adult_discretized,8,5,cals,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,8,exact_final_tree_family_counts
adult_discretized,8,5,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
adult_discretized,8,7,cals,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,13,exact_final_tree_family_counts
adult_discretized,8,7,cals,antihorn_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
adult_discretized,8,7,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
adult_discretized,9,5,cals,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,5,exact_final_tree_family_counts
adult_discretized,9,5,cals,antihorn_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
adult_discretized,9,5,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,3,exact_final_tree_family_counts
adult_discretized,9,5,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
adult_discretized,9,7,cals,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,18,exact_final_tree_family_counts
adult_discretized,9,7,cals,antihorn_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
adult_discretized,9,7,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,8,exact_final_tree_family_counts
adult_discretized,9,7,cals_compact_explain,antihorn_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
anneal,0,5,cals,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,5,exact_final_tree_family_counts
anneal,0,5,cals_compact_explain,unary_dominant,0,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,True,1,exact_final_tree_family_counts
anneal,0,7,cals,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,7,exact_final_tree_family_counts
anneal,0,7,cals_compact_explain,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,7,exact_final_tree_family_counts
anneal,0,7,cals_compact_explain,unary_dominant,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
anneal,1,5,cals,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,5,exact_final_tree_family_counts
anneal,1,5,cals_compact_explain,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,5,exact_final_tree_family_counts
anneal,1,7,cals,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,7,exact_final_tree_family_counts
anneal,1,7,cals_compact_explain,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,7,exact_final_tree_family_counts
anneal,2,5,cals,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
anneal,2,5,cals_compact_explain,unary_dominant,0,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,True,1,exact_final_tree_family_counts
anneal,2,7,cals,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,8,exact_final_tree_family_counts
anneal,2,7,cals_compact_explain,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,7,exact_final_tree_family_counts
anneal,3,5,cals,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,5,exact_final_tree_family_counts
anneal,3,5,cals_compact_explain,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,5,exact_final_tree_family_counts
anneal,3,7,cals,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,6,exact_final_tree_family_counts
anneal,3,7,cals,unary_dominant,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
anneal,3,7,cals_compact_explain,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,6,exact_final_tree_family_counts
anneal,3,7,cals_compact_explain,unary_dominant,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
anneal,4,5,cals,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
anneal,4,5,cals,unary_dominant,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
anneal,4,5,cals_compact_explain,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
anneal,4,5,cals_compact_explain,unary_dominant,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
anneal,4,7,cals,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,5,exact_final_tree_family_counts
anneal,4,7,cals,unary_dominant,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
anneal,4,7,cals_compact_explain,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,6,exact_final_tree_family_counts
anneal,4,7,cals_compact_explain,unary_dominant,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
anneal,5,5,cals,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,5,exact_final_tree_family_counts
anneal,5,5,cals,unary_dominant,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
anneal,5,5,cals_compact_explain,unary_dominant,0,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,True,1,exact_final_tree_family_counts
anneal,5,7,cals,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,7,exact_final_tree_family_counts
anneal,5,7,cals,unary_dominant,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
anneal,5,7,cals_compact_explain,unary_dominant,0,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,True,1,exact_final_tree_family_counts
anneal,6,5,cals,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
anneal,6,5,cals_compact_explain,unary_dominant,0,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,True,1,exact_final_tree_family_counts
anneal,6,7,cals,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,7,exact_final_tree_family_counts
anneal,6,7,cals_compact_explain,unary_dominant,0,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,True,1,exact_final_tree_family_counts
anneal,7,5,cals,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,3,exact_final_tree_family_counts
anneal,7,5,cals,unary_dominant,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
anneal,7,5,cals_compact_explain,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,3,exact_final_tree_family_counts
anneal,7,5,cals_compact_explain,unary_dominant,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
anneal,7,7,cals,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
anneal,7,7,cals,unary_dominant,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
anneal,7,7,cals_compact_explain,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,3,exact_final_tree_family_counts
anneal,7,7,cals_compact_explain,unary_dominant,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
anneal,8,5,cals,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
anneal,8,5,cals_compact_explain,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
anneal,8,5,cals_compact_explain,unary_dominant,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
anneal,8,7,cals,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,5,exact_final_tree_family_counts
anneal,8,7,cals,unary_dominant,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
anneal,8,7,cals_compact_explain,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,6,exact_final_tree_family_counts
anneal,8,7,cals_compact_explain,unary_dominant,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
anneal,9,5,cals,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
anneal,9,5,cals_compact_explain,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
anneal,9,5,cals_compact_explain,unary_dominant,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
anneal,9,7,cals,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,6,exact_final_tree_family_counts
anneal,9,7,cals_compact_explain,unary_dominant,unavailable_in_frozen_csv,affine,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,5,exact_final_tree_family_counts
anneal,9,7,cals_compact_explain,unary_dominant,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
audiology,0,5,cals,square2cnf_interaction,0,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,True,1,exact_final_tree_family_counts
