dataset,run,depth,method,compatible_family_count,selected_family_counts,path_theory_state,path_backend
"unary__noise_00",4,4,unary,1,"{""Unary"": 1}","uncommitted","StructuralHorn"
"unary__noise_00",4,4,horn,1,"{""Horn"": 2}","horn","StructuralHorn"
"unary__noise_00",4,4,antihorn,1,"{""AntiHorn"": 2}","antihorn","StructuralAntiHorn"
"unary__noise_00",4,4,square2cnf,1,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"unary__noise_00",4,4,affine,1,"{""Affine"": 3}","affine_gf2","Gf2Gaussian"
"unary__noise_05",0,4,unary,1,"{""Unary"": 14}","uncommitted","StructuralHorn"
"unary__noise_05",0,4,horn,1,"{""Horn"": 11}","horn","StructuralHorn"
"unary__noise_05",0,4,antihorn,1,"{""AntiHorn"": 13}","antihorn","StructuralAntiHorn"
"unary__noise_05",0,4,square2cnf,1,"{""Square2Cnf"": 13}","two_sat","TwoSat"
"unary__noise_05",0,4,affine,1,"{""Affine"": 12}","affine_gf2","Gf2Gaussian"
"unary__noise_05",1,4,unary,1,"{""Unary"": 14}","uncommitted","StructuralHorn"
"unary__noise_05",1,4,horn,1,"{""Horn"": 9}","horn","StructuralHorn"
"unary__noise_05",1,4,antihorn,1,"{""AntiHorn"": 9}","antihorn","StructuralAntiHorn"
"unary__noise_05",1,4,square2cnf,1,"{""Square2Cnf"": 11}","two_sat","TwoSat"
"unary__noise_05",1,4,affine,1,"{""Affine"": 12}","affine_gf2","Gf2Gaussian"
"unary__noise_05",2,4,unary,1,"{""Unary"": 13}","uncommitted","StructuralHorn"
"unary__noise_05",2,4,horn,1,"{""Horn"": 9}","horn","StructuralHorn"
"unary__noise_05",2,4,antihorn,1,"{""AntiHorn"": 11}","antihorn","StructuralAntiHorn"
"unary__noise_05",2,4,square2cnf,1,"{""Square2Cnf"": 10}","two_sat","TwoSat"
"unary__noise_05",2,4,affine,1,"{""Affine"": 12}","affine_gf2","Gf2Gaussian"
"unary__noise_05",3,4,unary,1,"{""Unary"": 13}","uncommitted","StructuralHorn"
"unary__noise_05",3,4,horn,1,"{""Horn"": 10}","horn","StructuralHorn"
"unary__noise_05",3,4,antihorn,1,"{""AntiHorn"": 12}","antihorn","StructuralAntiHorn"
"unary__noise_05",3,4,square2cnf,1,"{""Square2Cnf"": 10}","two_sat","TwoSat"
"unary__noise_05",3,4,affine,1,"{""Affine"": 15}","affine_gf2","Gf2Gaussian"
"unary__noise_05",4,4,unary,1,"{""Unary"": 13}","uncommitted","StructuralHorn"
"unary__noise_05",4,4,horn,1,"{""Horn"": 11}","horn","StructuralHorn"
"unary__noise_05",4,4,antihorn,1,"{""AntiHorn"": 12}","antihorn","StructuralAntiHorn"
"unary__noise_05",4,4,square2cnf,1,"{""Square2Cnf"": 10}","two_sat","TwoSat"
"unary__noise_05",4,4,affine,1,"{""Affine"": 12}","affine_gf2","Gf2Gaussian"
"unary__noise_10",0,4,unary,1,"{""Unary"": 15}","uncommitted","StructuralHorn"
"unary__noise_10",0,4,horn,1,"{""Horn"": 11}","horn","StructuralHorn"
"unary__noise_10",0,4,antihorn,1,"{""AntiHorn"": 11}","antihorn","StructuralAntiHorn"
"unary__noise_10",0,4,square2cnf,1,"{""Square2Cnf"": 13}","two_sat","TwoSat"
"unary__noise_10",0,4,affine,1,"{""Affine"": 15}","affine_gf2","Gf2Gaussian"
"unary__noise_10",1,4,unary,1,"{""Unary"": 15}","uncommitted","StructuralHorn"
"unary__noise_10",1,4,horn,1,"{""Horn"": 11}","horn","StructuralHorn"
"unary__noise_10",1,4,antihorn,1,"{""AntiHorn"": 10}","antihorn","StructuralAntiHorn"
"unary__noise_10",1,4,square2cnf,1,"{""Square2Cnf"": 12}","two_sat","TwoSat"
"unary__noise_10",1,4,affine,1,"{""Affine"": 14}","affine_gf2","Gf2Gaussian"
"unary__noise_10",2,4,unary,1,"{""Unary"": 13}","uncommitted","StructuralHorn"
"unary__noise_10",2,4,horn,1,"{""Horn"": 12}","horn","StructuralHorn"
"unary__noise_10",2,4,antihorn,1,"{""AntiHorn"": 12}","antihorn","StructuralAntiHorn"
"unary__noise_10",2,4,square2cnf,1,"{""Square2Cnf"": 12}","two_sat","TwoSat"
"unary__noise_10",2,4,affine,1,"{""Affine"": 13}","affine_gf2","Gf2Gaussian"
"unary__noise_10",3,4,unary,1,"{""Unary"": 14}","uncommitted","StructuralHorn"
"unary__noise_10",3,4,horn,1,"{""Horn"": 12}","horn","StructuralHorn"
"unary__noise_10",3,4,antihorn,1,"{""AntiHorn"": 11}","antihorn","StructuralAntiHorn"
"unary__noise_10",3,4,square2cnf,1,"{""Square2Cnf"": 11}","two_sat","TwoSat"
"unary__noise_10",3,4,affine,1,"{""Affine"": 14}","affine_gf2","Gf2Gaussian"
"unary__noise_10",4,4,unary,1,"{""Unary"": 14}","uncommitted","StructuralHorn"
"unary__noise_10",4,4,horn,1,"{""Horn"": 10}","horn","StructuralHorn"
"unary__noise_10",4,4,antihorn,1,"{""AntiHorn"": 11}","antihorn","StructuralAntiHorn"
"unary__noise_10",4,4,square2cnf,1,"{""Square2Cnf"": 11}","two_sat","TwoSat"
"unary__noise_10",4,4,affine,1,"{""Affine"": 14}","affine_gf2","Gf2Gaussian"
