dataset,run,depth,method,accuracy,train_time,predict_time,tree_nodes,leaves,max_depth_reached,mean_axp_length,axp_time,axp_extraction_stage,provisional_axp_evaluations,final_axp_rows,test_rows,theorem_certified,language_family,backend,domain_regime,theorem_id,structural_check,complement_check,assumptions_supported,path_check,path_theory_state,path_backend,path_certified,git_sha,config,method_key,method_label,category,acc,acc_std,size,expl,axp_valid_rate,axp_minimal_rate,n_success,n_fail,axp_backend,path_certificate,rejected_reason,theorem_mode_used,random_state,n_runs,train_test_split_protocol,search_strategy,score_profile,candidate_beam_width,tree_beam_width,lookahead_depth,node_budget,pruning_enabled,nodes_before_prune,nodes_after_prune,leaves_before_prune,leaves_after_prune,literals_before_prune,literals_after_prune,validation_accuracy_before_prune,validation_accuracy_after_prune,validation_balanced_accuracy_before_prune,validation_balanced_accuracy_after_prune,validation_sensitivity_before_prune,validation_sensitivity_after_prune,validation_specificity_before_prune,validation_specificity_after_prune,validation_macro_f1_before_prune,validation_macro_f1_after_prune,validation_minority_recall_before_prune,validation_minority_recall_after_prune,validation_class_support,pruning_root_reason,pruning_reason_counts,candidate_count,candidate_pruned_count,branch_and_bound_fallback_count,nodes_using_greedy_selection,nodes_using_selective_lookahead,branch_and_bound_activation_count,branch_and_bound_avoided_count,cache_activation_count,estimated_work_saved,predicate_mask_cache_hits,predicate_mask_cache_misses,candidate_cache_hits,candidate_cache_misses,subtree_cache_hits,subtree_cache_misses,parallel_threads,compatible_family_count,selected_family_counts,path_violation_count,max_axp_length,total_fit_time,search_time,pruning_time,axp_rerank_time,empirical_fallback_used,incompatible_cached_subtree_reused,all_predicates_backend_allowed,theorem_rejection_reason
"affine_xor3__noise_00",0,4,unary,1,0.000385708,0.000003892,23,12,4,3,0.014867731,post_selection_final_tree,0,154,154,true,Unary,StructuralHorn,Boolean,UnaryBaseline,UnaryRelation,UnaryNegation,true,HornCnfValidated,"uncommitted","StructuralHorn",true,b8be361,"LearnerConfig { max_depth: 4, min_samples_split: 2, min_samples_leaf: 1, max_candidates_per_node: 64, beam_width: 8, split_score: SplitScoreConfig { profile: InformationGain, gain_weight: 1.0, gain_ratio_weight: 0.0, balance_weight: 0.0, literal_penalty: 0.071, family_complexity_penalty: 0.0, child_fragmentation_penalty: 0.0, estimated_subtree_penalty: 0.0, instability_penalty: 0.0, tie_epsilon: 1e-12 }, branch_and_bound: BranchAndBoundConfig { enabled: false, exhaustive_fallback: true, max_partial_states: 100000, max_candidates: 100000, top_k: 64 }, cache: CacheConfig { enabled: true, node_statistics: false, predicate_masks: true, candidate_pools: false, best_subtrees: false, lookahead: false, max_entries: 20000, approximate_byte_limit: 268435456 }, tree_search: TreeSearchConfig { strategy: Greedy, tree_beam_width: 8, candidate_beam_width: 8, lookahead_depth: 2, max_expansions: 18446744073709551615, node_budget: 18446744073709551615, time_budget_ms: None, frontier_selection: HighestError, selective: SelectiveLookaheadConfig { enabled: false, maximum_depth: 2, ambiguity_margin: 0.01, minimum_confident_gain: 0.02, large_node_threshold: 500, candidate_beam_width: 8, tree_beam_width: 4 } }, conditional_search: ConditionalCandidateSearchConfig { enabled: false, branch_and_bound_candidate_threshold: 64, candidate_cache_minimum_expected_reuse: 2 }, parallel: ParallelConfig { enabled: false, threads: None, parallel_candidates: true, parallel_beam_states: true, minimum_parallel_work: 2 }, pruning: PruningConfig { enabled: false, validation_fraction: 0.2, alpha_nodes: 0.0, alpha_leaves: 0.0, alpha_literals: 0.0, alpha_axp: 0.0, accuracy_epsilon: 0.005, use_one_standard_error_rule: false, selection_mode: EpsilonPareto, class_aware: ClassAwarePruningConfig { enabled: false, accuracy_epsilon: 0.005, balanced_accuracy_epsilon: 0.005, minimum_minority_recall: None, minimum_validation_samples: 20, minimum_validation_samples_per_class: 3, root_collapse_majority_threshold: 0.9, preserve_subtree_when_evidence_insufficient: true } }, adaptive_language: AdaptiveLanguageConfig { enabled: false, total_candidate_budget: 64, minimum_family_quota: 2, pilot_candidates_per_family: 4, temperature: 1.0, diversity_top_k_per_family: 1 }, axp_rerank: AxpRerankConfig { enabled: false, shortlist_size: 8, validation_samples: 8, weight_mean_axp: 0.001, weight_max_axp: 0.0005, timeout_ms: None }, language_policy: UnaryOnly, theorem_mode: true, random_seed: 314159 }",unary,"Unary",certified,1,0,23,3,1,1,154,0,StructuralHorn,HornCnf,"",true,314159,5,deterministic_hash_70_30_first_label,Greedy,InformationGain,8,8,2,18446744073709551615,false,23,23,12,12,11,11,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,0,0,0,0,0,0,0,0,49,6,0,0,0,23,0,1,"{""Unary"": 11}",0,3,0.000385708,0.000385708,0,0,false,false,true,""
"affine_xor3__noise_00",0,4,horn,0.8571428571428571,0.000690103,0.000006022,13,7,4,2.4675324675324677,0.063713414,post_selection_final_tree,0,154,154,true,Horn,StructuralHorn,Boolean,Theorem3,StarNestedHorn,StarNestedConstruction,true,HornCnfValidated,"horn","StructuralHorn",true,b8be361,"LearnerConfig { max_depth: 4, min_samples_split: 2, min_samples_leaf: 1, max_candidates_per_node: 64, beam_width: 8, split_score: SplitScoreConfig { profile: InformationGain, gain_weight: 1.0, gain_ratio_weight: 0.0, balance_weight: 0.0, literal_penalty: 0.071, family_complexity_penalty: 0.0, child_fragmentation_penalty: 0.0, estimated_subtree_penalty: 0.0, instability_penalty: 0.0, tie_epsilon: 1e-12 }, branch_and_bound: BranchAndBoundConfig { enabled: false, exhaustive_fallback: true, max_partial_states: 100000, max_candidates: 100000, top_k: 64 }, cache: CacheConfig { enabled: true, node_statistics: false, predicate_masks: true, candidate_pools: false, best_subtrees: false, lookahead: false, max_entries: 20000, approximate_byte_limit: 268435456 }, tree_search: TreeSearchConfig { strategy: Greedy, tree_beam_width: 8, candidate_beam_width: 8, lookahead_depth: 2, max_expansions: 18446744073709551615, node_budget: 18446744073709551615, time_budget_ms: None, frontier_selection: HighestError, selective: SelectiveLookaheadConfig { enabled: false, maximum_depth: 2, ambiguity_margin: 0.01, minimum_confident_gain: 0.02, large_node_threshold: 500, candidate_beam_width: 8, tree_beam_width: 4 } }, conditional_search: ConditionalCandidateSearchConfig { enabled: false, branch_and_bound_candidate_threshold: 64, candidate_cache_minimum_expected_reuse: 2 }, parallel: ParallelConfig { enabled: false, threads: None, parallel_candidates: true, parallel_beam_states: true, minimum_parallel_work: 2 }, pruning: PruningConfig { enabled: false, validation_fraction: 0.2, alpha_nodes: 0.0, alpha_leaves: 0.0, alpha_literals: 0.0, alpha_axp: 0.0, accuracy_epsilon: 0.005, use_one_standard_error_rule: false, selection_mode: EpsilonPareto, class_aware: ClassAwarePruningConfig { enabled: false, accuracy_epsilon: 0.005, balanced_accuracy_epsilon: 0.005, minimum_minority_recall: None, minimum_validation_samples: 20, minimum_validation_samples_per_class: 3, root_collapse_majority_threshold: 0.9, preserve_subtree_when_evidence_insufficient: true } }, adaptive_language: AdaptiveLanguageConfig { enabled: false, total_candidate_budget: 64, minimum_family_quota: 2, pilot_candidates_per_family: 4, temperature: 1.0, diversity_top_k_per_family: 1 }, axp_rerank: AxpRerankConfig { enabled: false, shortlist_size: 8, validation_samples: 8, weight_mean_axp: 0.001, weight_max_axp: 0.0005, timeout_ms: None }, language_policy: HornOnly, theorem_mode: true, random_seed: 314159 }",horn,"Horn",certified,0.8571428571428571,0,13,2.4675324675324677,1,1,154,0,StructuralHorn,HornCnf,"",true,314159,5,deterministic_hash_70_30_first_label,Greedy,InformationGain,8,8,2,18446744073709551615,false,13,13,7,7,12,12,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,0,0,0,0,0,0,0,0,115,63,0,0,0,13,0,1,"{""Horn"": 6}",0,3,0.000690103,0.000690103,0,0,false,false,true,""
"affine_xor3__noise_00",0,4,antihorn,0.9090909090909091,0.000868611,0.000005446,15,8,4,2.9220779220779223,0.140849384,post_selection_final_tree,0,154,154,true,AntiHorn,StructuralAntiHorn,Boolean,Theorem4,StarNestedAntiHorn,StarNestedConstruction,true,AntiHornCnfValidated,"antihorn","StructuralAntiHorn",true,b8be361,"LearnerConfig { max_depth: 4, min_samples_split: 2, min_samples_leaf: 1, max_candidates_per_node: 64, beam_width: 8, split_score: SplitScoreConfig { profile: InformationGain, gain_weight: 1.0, gain_ratio_weight: 0.0, balance_weight: 0.0, literal_penalty: 0.071, family_complexity_penalty: 0.0, child_fragmentation_penalty: 0.0, estimated_subtree_penalty: 0.0, instability_penalty: 0.0, tie_epsilon: 1e-12 }, branch_and_bound: BranchAndBoundConfig { enabled: false, exhaustive_fallback: true, max_partial_states: 100000, max_candidates: 100000, top_k: 64 }, cache: CacheConfig { enabled: true, node_statistics: false, predicate_masks: true, candidate_pools: false, best_subtrees: false, lookahead: false, max_entries: 20000, approximate_byte_limit: 268435456 }, tree_search: TreeSearchConfig { strategy: Greedy, tree_beam_width: 8, candidate_beam_width: 8, lookahead_depth: 2, max_expansions: 18446744073709551615, node_budget: 18446744073709551615, time_budget_ms: None, frontier_selection: HighestError, selective: SelectiveLookaheadConfig { enabled: false, maximum_depth: 2, ambiguity_margin: 0.01, minimum_confident_gain: 0.02, large_node_threshold: 500, candidate_beam_width: 8, tree_beam_width: 4 } }, conditional_search: ConditionalCandidateSearchConfig { enabled: false, branch_and_bound_candidate_threshold: 64, candidate_cache_minimum_expected_reuse: 2 }, parallel: ParallelConfig { enabled: false, threads: None, parallel_candidates: true, parallel_beam_states: true, minimum_parallel_work: 2 }, pruning: PruningConfig { enabled: false, validation_fraction: 0.2, alpha_nodes: 0.0, alpha_leaves: 0.0, alpha_literals: 0.0, alpha_axp: 0.0, accuracy_epsilon: 0.005, use_one_standard_error_rule: false, selection_mode: EpsilonPareto, class_aware: ClassAwarePruningConfig { enabled: false, accuracy_epsilon: 0.005, balanced_accuracy_epsilon: 0.005, minimum_minority_recall: None, minimum_validation_samples: 20, minimum_validation_samples_per_class: 3, root_collapse_majority_threshold: 0.9, preserve_subtree_when_evidence_insufficient: true } }, adaptive_language: AdaptiveLanguageConfig { enabled: false, total_candidate_budget: 64, minimum_family_quota: 2, pilot_candidates_per_family: 4, temperature: 1.0, diversity_top_k_per_family: 1 }, axp_rerank: AxpRerankConfig { enabled: false, shortlist_size: 8, validation_samples: 8, weight_mean_axp: 0.001, weight_max_axp: 0.0005, timeout_ms: None }, language_policy: AntiHornOnly, theorem_mode: true, random_seed: 314159 }",antihorn,"AntiHorn",certified,0.9090909090909091,0,15,2.9220779220779223,1,1,154,0,StructuralAntiHorn,AntiHornCnf,"",true,314159,5,deterministic_hash_70_30_first_label,Greedy,InformationGain,8,8,2,18446744073709551615,false,15,15,8,8,14,14,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,0,0,0,0,0,0,0,0,124,81,0,0,0,15,0,1,"{""AntiHorn"": 7}",0,4,0.000868611,0.000868611,0,0,false,false,true,""
"affine_xor3__noise_00",0,4,square2cnf,1,0.016237709,0.000007411,15,8,4,3,0.85717052,post_selection_final_tree,0,154,154,true,Square2Cnf,TwoSat,Boolean,Theorem6,Square2CnfFormI,Square2CnfDualForm,true,TwoCnfValidated,"two_sat","TwoSat",true,b8be361,"LearnerConfig { max_depth: 4, min_samples_split: 2, min_samples_leaf: 1, max_candidates_per_node: 64, beam_width: 8, split_score: SplitScoreConfig { profile: InformationGain, gain_weight: 1.0, gain_ratio_weight: 0.0, balance_weight: 0.0, literal_penalty: 0.071, family_complexity_penalty: 0.0, child_fragmentation_penalty: 0.0, estimated_subtree_penalty: 0.0, instability_penalty: 0.0, tie_epsilon: 1e-12 }, branch_and_bound: BranchAndBoundConfig { enabled: false, exhaustive_fallback: true, max_partial_states: 100000, max_candidates: 100000, top_k: 64 }, cache: CacheConfig { enabled: true, node_statistics: false, predicate_masks: true, candidate_pools: false, best_subtrees: false, lookahead: false, max_entries: 20000, approximate_byte_limit: 268435456 }, tree_search: TreeSearchConfig { strategy: Greedy, tree_beam_width: 8, candidate_beam_width: 8, lookahead_depth: 2, max_expansions: 18446744073709551615, node_budget: 18446744073709551615, time_budget_ms: None, frontier_selection: HighestError, selective: SelectiveLookaheadConfig { enabled: false, maximum_depth: 2, ambiguity_margin: 0.01, minimum_confident_gain: 0.02, large_node_threshold: 500, candidate_beam_width: 8, tree_beam_width: 4 } }, conditional_search: ConditionalCandidateSearchConfig { enabled: false, branch_and_bound_candidate_threshold: 64, candidate_cache_minimum_expected_reuse: 2 }, parallel: ParallelConfig { enabled: false, threads: None, parallel_candidates: true, parallel_beam_states: true, minimum_parallel_work: 2 }, pruning: PruningConfig { enabled: false, validation_fraction: 0.2, alpha_nodes: 0.0, alpha_leaves: 0.0, alpha_literals: 0.0, alpha_axp: 0.0, accuracy_epsilon: 0.005, use_one_standard_error_rule: false, selection_mode: EpsilonPareto, class_aware: ClassAwarePruningConfig { enabled: false, accuracy_epsilon: 0.005, balanced_accuracy_epsilon: 0.005, minimum_minority_recall: None, minimum_validation_samples: 20, minimum_validation_samples_per_class: 3, root_collapse_majority_threshold: 0.9, preserve_subtree_when_evidence_insufficient: true } }, adaptive_language: AdaptiveLanguageConfig { enabled: false, total_candidate_budget: 64, minimum_family_quota: 2, pilot_candidates_per_family: 4, temperature: 1.0, diversity_top_k_per_family: 1 }, axp_rerank: AxpRerankConfig { enabled: false, shortlist_size: 8, validation_samples: 8, weight_mean_axp: 0.001, weight_max_axp: 0.0005, timeout_ms: None }, language_policy: Square2CnfOnly, theorem_mode: true, random_seed: 314159 }",square2cnf,"Square2CNF",certified,1,0,15,3,1,1,154,0,TwoSat,TwoCnf,"",true,314159,5,deterministic_hash_70_30_first_label,Greedy,InformationGain,8,8,2,18446744073709551615,false,15,15,8,8,28,28,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,0,0,0,0,0,0,0,0,520,1833,0,0,0,15,0,1,"{""Square2Cnf"": 7}",0,3,0.016237709,0.016237709,0,0,false,false,true,""
"affine_xor3__noise_00",0,4,affine,1,0.000598725,0.000001089,3,2,1,3,0.002512484,post_selection_final_tree,0,154,154,true,Affine,Gf2Gaussian,Boolean,Theorem5,SingleGf2Equation,Gf2RhsFlip,true,Gf2SystemValidated,"affine_gf2","Gf2Gaussian",true,b8be361,"LearnerConfig { max_depth: 4, min_samples_split: 2, min_samples_leaf: 1, max_candidates_per_node: 64, beam_width: 8, split_score: SplitScoreConfig { profile: InformationGain, gain_weight: 1.0, gain_ratio_weight: 0.0, balance_weight: 0.0, literal_penalty: 0.071, family_complexity_penalty: 0.0, child_fragmentation_penalty: 0.0, estimated_subtree_penalty: 0.0, instability_penalty: 0.0, tie_epsilon: 1e-12 }, branch_and_bound: BranchAndBoundConfig { enabled: false, exhaustive_fallback: true, max_partial_states: 100000, max_candidates: 100000, top_k: 64 }, cache: CacheConfig { enabled: true, node_statistics: false, predicate_masks: true, candidate_pools: false, best_subtrees: false, lookahead: false, max_entries: 20000, approximate_byte_limit: 268435456 }, tree_search: TreeSearchConfig { strategy: Greedy, tree_beam_width: 8, candidate_beam_width: 8, lookahead_depth: 2, max_expansions: 18446744073709551615, node_budget: 18446744073709551615, time_budget_ms: None, frontier_selection: HighestError, selective: SelectiveLookaheadConfig { enabled: false, maximum_depth: 2, ambiguity_margin: 0.01, minimum_confident_gain: 0.02, large_node_threshold: 500, candidate_beam_width: 8, tree_beam_width: 4 } }, conditional_search: ConditionalCandidateSearchConfig { enabled: false, branch_and_bound_candidate_threshold: 64, candidate_cache_minimum_expected_reuse: 2 }, parallel: ParallelConfig { enabled: false, threads: None, parallel_candidates: true, parallel_beam_states: true, minimum_parallel_work: 2 }, pruning: PruningConfig { enabled: false, validation_fraction: 0.2, alpha_nodes: 0.0, alpha_leaves: 0.0, alpha_literals: 0.0, alpha_axp: 0.0, accuracy_epsilon: 0.005, use_one_standard_error_rule: false, selection_mode: EpsilonPareto, class_aware: ClassAwarePruningConfig { enabled: false, accuracy_epsilon: 0.005, balanced_accuracy_epsilon: 0.005, minimum_minority_recall: None, minimum_validation_samples: 20, minimum_validation_samples_per_class: 3, root_collapse_majority_threshold: 0.9, preserve_subtree_when_evidence_insufficient: true } }, adaptive_language: AdaptiveLanguageConfig { enabled: false, total_candidate_budget: 64, minimum_family_quota: 2, pilot_candidates_per_family: 4, temperature: 1.0, diversity_top_k_per_family: 1 }, axp_rerank: AxpRerankConfig { enabled: false, shortlist_size: 8, validation_samples: 8, weight_mean_axp: 0.001, weight_max_axp: 0.0005, timeout_ms: None }, language_policy: AffineOnly, theorem_mode: true, random_seed: 314159 }",affine,"Affine",certified,1,0,3,3,1,1,154,0,Gf2Gaussian,AffineGf2,"",true,314159,5,deterministic_hash_70_30_first_label,Greedy,InformationGain,8,8,2,18446744073709551615,false,3,3,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,0,0,0,0,0,0,0,0,1,76,0,0,0,3,0,1,"{""Affine"": 1}",0,3,0.000598725,0.000598725,0,0,false,false,true,""
"affine_xor3__noise_00",1,4,unary,1,0.000298333,0.000003345,23,12,4,3,0.014910695,post_selection_final_tree,0,154,154,true,Unary,StructuralHorn,Boolean,UnaryBaseline,UnaryRelation,UnaryNegation,true,HornCnfValidated,"uncommitted","StructuralHorn",true,b8be361,"LearnerConfig { max_depth: 4, min_samples_split: 2, min_samples_leaf: 1, max_candidates_per_node: 64, beam_width: 8, split_score: SplitScoreConfig { profile: InformationGain, gain_weight: 1.0, gain_ratio_weight: 0.0, balance_weight: 0.0, literal_penalty: 0.071, family_complexity_penalty: 0.0, child_fragmentation_penalty: 0.0, estimated_subtree_penalty: 0.0, instability_penalty: 0.0, tie_epsilon: 1e-12 }, branch_and_bound: BranchAndBoundConfig { enabled: false, exhaustive_fallback: true, max_partial_states: 100000, max_candidates: 100000, top_k: 64 }, cache: CacheConfig { enabled: true, node_statistics: false, predicate_masks: true, candidate_pools: false, best_subtrees: false, lookahead: false, max_entries: 20000, approximate_byte_limit: 268435456 }, tree_search: TreeSearchConfig { strategy: Greedy, tree_beam_width: 8, candidate_beam_width: 8, lookahead_depth: 2, max_expansions: 18446744073709551615, node_budget: 18446744073709551615, time_budget_ms: None, frontier_selection: HighestError, selective: SelectiveLookaheadConfig { enabled: false, maximum_depth: 2, ambiguity_margin: 0.01, minimum_confident_gain: 0.02, large_node_threshold: 500, candidate_beam_width: 8, tree_beam_width: 4 } }, conditional_search: ConditionalCandidateSearchConfig { enabled: false, branch_and_bound_candidate_threshold: 64, candidate_cache_minimum_expected_reuse: 2 }, parallel: ParallelConfig { enabled: false, threads: None, parallel_candidates: true, parallel_beam_states: true, minimum_parallel_work: 2 }, pruning: PruningConfig { enabled: false, validation_fraction: 0.2, alpha_nodes: 0.0, alpha_leaves: 0.0, alpha_literals: 0.0, alpha_axp: 0.0, accuracy_epsilon: 0.005, use_one_standard_error_rule: false, selection_mode: EpsilonPareto, class_aware: ClassAwarePruningConfig { enabled: false, accuracy_epsilon: 0.005, balanced_accuracy_epsilon: 0.005, minimum_minority_recall: None, minimum_validation_samples: 20, minimum_validation_samples_per_class: 3, root_collapse_majority_threshold: 0.9, preserve_subtree_when_evidence_insufficient: true } }, adaptive_language: AdaptiveLanguageConfig { enabled: false, total_candidate_budget: 64, minimum_family_quota: 2, pilot_candidates_per_family: 4, temperature: 1.0, diversity_top_k_per_family: 1 }, axp_rerank: AxpRerankConfig { enabled: false, shortlist_size: 8, validation_samples: 8, weight_mean_axp: 0.001, weight_max_axp: 0.0005, timeout_ms: None }, language_policy: UnaryOnly, theorem_mode: true, random_seed: 314160 }",unary,"Unary",certified,1,0,23,3,1,1,154,0,StructuralHorn,HornCnf,"",true,314160,5,deterministic_hash_70_30_first_label,Greedy,InformationGain,8,8,2,18446744073709551615,false,23,23,12,12,11,11,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,0,0,0,0,0,0,0,0,49,6,0,0,0,23,0,1,"{""Unary"": 11}",0,3,0.000298333,0.000298333,0,0,false,false,true,""
"affine_xor3__noise_00",1,4,horn,0.6623376623376623,0.000761739,0.000005752,15,8,4,2.207792207792208,0.08315774,post_selection_final_tree,0,154,154,true,Horn,StructuralHorn,Boolean,Theorem3,StarNestedHorn,StarNestedConstruction,true,HornCnfValidated,"horn","StructuralHorn",true,b8be361,"LearnerConfig { max_depth: 4, min_samples_split: 2, min_samples_leaf: 1, max_candidates_per_node: 64, beam_width: 8, split_score: SplitScoreConfig { profile: InformationGain, gain_weight: 1.0, gain_ratio_weight: 0.0, balance_weight: 0.0, literal_penalty: 0.071, family_complexity_penalty: 0.0, child_fragmentation_penalty: 0.0, estimated_subtree_penalty: 0.0, instability_penalty: 0.0, tie_epsilon: 1e-12 }, branch_and_bound: BranchAndBoundConfig { enabled: false, exhaustive_fallback: true, max_partial_states: 100000, max_candidates: 100000, top_k: 64 }, cache: CacheConfig { enabled: true, node_statistics: false, predicate_masks: true, candidate_pools: false, best_subtrees: false, lookahead: false, max_entries: 20000, approximate_byte_limit: 268435456 }, tree_search: TreeSearchConfig { strategy: Greedy, tree_beam_width: 8, candidate_beam_width: 8, lookahead_depth: 2, max_expansions: 18446744073709551615, node_budget: 18446744073709551615, time_budget_ms: None, frontier_selection: HighestError, selective: SelectiveLookaheadConfig { enabled: false, maximum_depth: 2, ambiguity_margin: 0.01, minimum_confident_gain: 0.02, large_node_threshold: 500, candidate_beam_width: 8, tree_beam_width: 4 } }, conditional_search: ConditionalCandidateSearchConfig { enabled: false, branch_and_bound_candidate_threshold: 64, candidate_cache_minimum_expected_reuse: 2 }, parallel: ParallelConfig { enabled: false, threads: None, parallel_candidates: true, parallel_beam_states: true, minimum_parallel_work: 2 }, pruning: PruningConfig { enabled: false, validation_fraction: 0.2, alpha_nodes: 0.0, alpha_leaves: 0.0, alpha_literals: 0.0, alpha_axp: 0.0, accuracy_epsilon: 0.005, use_one_standard_error_rule: false, selection_mode: EpsilonPareto, class_aware: ClassAwarePruningConfig { enabled: false, accuracy_epsilon: 0.005, balanced_accuracy_epsilon: 0.005, minimum_minority_recall: None, minimum_validation_samples: 20, minimum_validation_samples_per_class: 3, root_collapse_majority_threshold: 0.9, preserve_subtree_when_evidence_insufficient: true } }, adaptive_language: AdaptiveLanguageConfig { enabled: false, total_candidate_budget: 64, minimum_family_quota: 2, pilot_candidates_per_family: 4, temperature: 1.0, diversity_top_k_per_family: 1 }, axp_rerank: AxpRerankConfig { enabled: false, shortlist_size: 8, validation_samples: 8, weight_mean_axp: 0.001, weight_max_axp: 0.0005, timeout_ms: None }, language_policy: HornOnly, theorem_mode: true, random_seed: 314160 }",horn,"Horn",certified,0.6623376623376623,0,15,2.207792207792208,1,1,154,0,StructuralHorn,HornCnf,"",true,314160,5,deterministic_hash_70_30_first_label,Greedy,InformationGain,8,8,2,18446744073709551615,false,15,15,8,8,14,14,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,0,0,0,0,0,0,0,0,131,72,0,0,0,15,0,1,"{""Horn"": 7}",0,4,0.000761739,0.000761739,0,0,false,false,true,""
"affine_xor3__noise_00",1,4,antihorn,0.8571428571428571,0.000666939,0.000005451,13,7,4,2.4675324675324677,0.128732066,post_selection_final_tree,0,154,154,true,AntiHorn,StructuralAntiHorn,Boolean,Theorem4,StarNestedAntiHorn,StarNestedConstruction,true,AntiHornCnfValidated,"antihorn","StructuralAntiHorn",true,b8be361,"LearnerConfig { max_depth: 4, min_samples_split: 2, min_samples_leaf: 1, max_candidates_per_node: 64, beam_width: 8, split_score: SplitScoreConfig { profile: InformationGain, gain_weight: 1.0, gain_ratio_weight: 0.0, balance_weight: 0.0, literal_penalty: 0.071, family_complexity_penalty: 0.0, child_fragmentation_penalty: 0.0, estimated_subtree_penalty: 0.0, instability_penalty: 0.0, tie_epsilon: 1e-12 }, branch_and_bound: BranchAndBoundConfig { enabled: false, exhaustive_fallback: true, max_partial_states: 100000, max_candidates: 100000, top_k: 64 }, cache: CacheConfig { enabled: true, node_statistics: false, predicate_masks: true, candidate_pools: false, best_subtrees: false, lookahead: false, max_entries: 20000, approximate_byte_limit: 268435456 }, tree_search: TreeSearchConfig { strategy: Greedy, tree_beam_width: 8, candidate_beam_width: 8, lookahead_depth: 2, max_expansions: 18446744073709551615, node_budget: 18446744073709551615, time_budget_ms: None, frontier_selection: HighestError, selective: SelectiveLookaheadConfig { enabled: false, maximum_depth: 2, ambiguity_margin: 0.01, minimum_confident_gain: 0.02, large_node_threshold: 500, candidate_beam_width: 8, tree_beam_width: 4 } }, conditional_search: ConditionalCandidateSearchConfig { enabled: false, branch_and_bound_candidate_threshold: 64, candidate_cache_minimum_expected_reuse: 2 }, parallel: ParallelConfig { enabled: false, threads: None, parallel_candidates: true, parallel_beam_states: true, minimum_parallel_work: 2 }, pruning: PruningConfig { enabled: false, validation_fraction: 0.2, alpha_nodes: 0.0, alpha_leaves: 0.0, alpha_literals: 0.0, alpha_axp: 0.0, accuracy_epsilon: 0.005, use_one_standard_error_rule: false, selection_mode: EpsilonPareto, class_aware: ClassAwarePruningConfig { enabled: false, accuracy_epsilon: 0.005, balanced_accuracy_epsilon: 0.005, minimum_minority_recall: None, minimum_validation_samples: 20, minimum_validation_samples_per_class: 3, root_collapse_majority_threshold: 0.9, preserve_subtree_when_evidence_insufficient: true } }, adaptive_language: AdaptiveLanguageConfig { enabled: false, total_candidate_budget: 64, minimum_family_quota: 2, pilot_candidates_per_family: 4, temperature: 1.0, diversity_top_k_per_family: 1 }, axp_rerank: AxpRerankConfig { enabled: false, shortlist_size: 8, validation_samples: 8, weight_mean_axp: 0.001, weight_max_axp: 0.0005, timeout_ms: None }, language_policy: AntiHornOnly, theorem_mode: true, random_seed: 314160 }",antihorn,"AntiHorn",certified,0.8571428571428571,0,13,2.4675324675324677,1,1,154,0,StructuralAntiHorn,AntiHornCnf,"",true,314160,5,deterministic_hash_70_30_first_label,Greedy,InformationGain,8,8,2,18446744073709551615,false,13,13,7,7,12,12,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,0,0,0,0,0,0,0,0,115,63,0,0,0,13,0,1,"{""AntiHorn"": 6}",0,3,0.000666939,0.000666939,0,0,false,false,true,""
