dataset,run,depth,method,compatible_family_count,selected_family_counts,path_theory_state,path_backend
"bank_conv-bin",4,5,unary,1,"{""Unary"": 28}","uncommitted","StructuralHorn"
"bank_conv-bin",4,5,horn,1,"{""Horn"": 27}","horn","StructuralHorn"
"bank_conv-bin",4,5,antihorn,1,"{""AntiHorn"": 28}","antihorn","StructuralAntiHorn"
"bank_conv-bin",4,5,square2cnf,1,"{""Square2Cnf"": 27}","two_sat","TwoSat"
"bank_conv-bin",4,5,affine,1,"{""Affine"": 28}","affine_gf2","Gf2Gaussian"
"bank_conv-bin",4,5,smart_certified,5,"{""AntiHorn"": 3, ""Horn"": 4, ""Unary"": 22}","uncommitted|horn|antihorn","StructuralAntiHorn|StructuralHorn"
"bank_conv-bin",4,5,cals,5,"{""Square2Cnf"": 6}","two_sat","TwoSat"
"bank_conv-bin",4,5,cals_compact_explain,5,"{""Horn"": 3, ""Unary"": 2}","horn","StructuralHorn"
"bank_conv-bin",4,7,unary,1,"{""Unary"": 71}","uncommitted","StructuralHorn"
"bank_conv-bin",4,7,horn,1,"{""Horn"": 64}","horn","StructuralHorn"
"bank_conv-bin",4,7,antihorn,1,"{""AntiHorn"": 69}","antihorn","StructuralAntiHorn"
"bank_conv-bin",4,7,square2cnf,1,"{""Square2Cnf"": 70}","two_sat","TwoSat"
"bank_conv-bin",4,7,affine,1,"{""Affine"": 69}","affine_gf2","Gf2Gaussian"
"bank_conv-bin",4,7,smart_certified,5,"{""Affine"": 3, ""AntiHorn"": 3, ""Horn"": 15, ""Unary"": 46}","uncommitted|horn|antihorn|affine_gf2","Gf2Gaussian|StructuralAntiHorn|StructuralHorn"
"bank_conv-bin",4,7,cals,5,"{""Square2Cnf"": 12}","two_sat","TwoSat"
"bank_conv-bin",4,7,cals_compact_explain,5,"{""Horn"": 3, ""Unary"": 2}","horn","StructuralHorn"
"bank_conv-bin",5,5,unary,1,"{""Unary"": 26}","uncommitted","StructuralHorn"
"bank_conv-bin",5,5,horn,1,"{""Horn"": 24}","horn","StructuralHorn"
"bank_conv-bin",5,5,antihorn,1,"{""AntiHorn"": 25}","antihorn","StructuralAntiHorn"
"bank_conv-bin",5,5,square2cnf,1,"{""Square2Cnf"": 22}","two_sat","TwoSat"
"bank_conv-bin",5,5,affine,1,"{""Affine"": 26}","affine_gf2","Gf2Gaussian"
"bank_conv-bin",5,5,smart_certified,5,"{""Horn"": 6, ""Unary"": 20}","uncommitted|horn","StructuralHorn"
"bank_conv-bin",5,5,cals,5,"{""Horn"": 7, ""Unary"": 3}","horn","StructuralHorn"
"bank_conv-bin",5,5,cals_compact_explain,5,"{""Horn"": 1}","horn","StructuralHorn"
"bank_conv-bin",5,7,unary,1,"{""Unary"": 66}","uncommitted","StructuralHorn"
"bank_conv-bin",5,7,horn,1,"{""Horn"": 50}","horn","StructuralHorn"
"bank_conv-bin",5,7,antihorn,1,"{""AntiHorn"": 63}","antihorn","StructuralAntiHorn"
"bank_conv-bin",5,7,square2cnf,1,"{""Square2Cnf"": 57}","two_sat","TwoSat"
"bank_conv-bin",5,7,affine,1,"{""Affine"": 58}","affine_gf2","Gf2Gaussian"
"bank_conv-bin",5,7,smart_certified,5,"{""Affine"": 2, ""AntiHorn"": 3, ""Horn"": 13, ""Unary"": 43}","uncommitted|horn|antihorn|affine_gf2","Gf2Gaussian|StructuralAntiHorn|StructuralHorn"
"bank_conv-bin",5,7,cals,5,"{""Horn"": 19, ""Unary"": 4}","horn","StructuralHorn"
"bank_conv-bin",5,7,cals_compact_explain,5,"{""Horn"": 10, ""Unary"": 5}","horn","StructuralHorn"
"bank_conv-bin",6,5,unary,1,"{""Unary"": 29}","uncommitted","StructuralHorn"
"bank_conv-bin",6,5,horn,1,"{""Horn"": 26}","horn","StructuralHorn"
"bank_conv-bin",6,5,antihorn,1,"{""AntiHorn"": 25}","antihorn","StructuralAntiHorn"
"bank_conv-bin",6,5,square2cnf,1,"{""Square2Cnf"": 24}","two_sat","TwoSat"
"bank_conv-bin",6,5,affine,1,"{""Affine"": 26}","affine_gf2","Gf2Gaussian"
"bank_conv-bin",6,5,smart_certified,5,"{""Affine"": 1, ""AntiHorn"": 3, ""Horn"": 2, ""Unary"": 22}","uncommitted|horn|antihorn|affine_gf2","Gf2Gaussian|StructuralAntiHorn|StructuralHorn"
"bank_conv-bin",6,5,cals,5,"{""Horn"": 8, ""Unary"": 1}","horn","StructuralHorn"
"bank_conv-bin",6,5,cals_compact_explain,5,"{""Horn"": 1}","horn","StructuralHorn"
"bank_conv-bin",6,7,unary,1,"{""Unary"": 64}","uncommitted","StructuralHorn"
"bank_conv-bin",6,7,horn,1,"{""Horn"": 68}","horn","StructuralHorn"
"bank_conv-bin",6,7,antihorn,1,"{""AntiHorn"": 66}","antihorn","StructuralAntiHorn"
"bank_conv-bin",6,7,square2cnf,1,"{""Square2Cnf"": 58}","two_sat","TwoSat"
"bank_conv-bin",6,7,affine,1,"{""Affine"": 66}","affine_gf2","Gf2Gaussian"
"bank_conv-bin",6,7,smart_certified,5,"{""Affine"": 3, ""AntiHorn"": 5, ""Horn"": 4, ""Unary"": 52}","uncommitted|horn|antihorn|affine_gf2","Gf2Gaussian|StructuralAntiHorn|StructuralHorn"
"bank_conv-bin",6,7,cals,5,"{""Horn"": 11, ""Unary"": 1}","horn","StructuralHorn"
"bank_conv-bin",6,7,cals_compact_explain,5,"{""Horn"": 11, ""Unary"": 1}","horn","StructuralHorn"
"bank_conv-bin",7,5,unary,1,"{""Unary"": 28}","uncommitted","StructuralHorn"
"bank_conv-bin",7,5,horn,1,"{""Horn"": 25}","horn","StructuralHorn"
"bank_conv-bin",7,5,antihorn,1,"{""AntiHorn"": 29}","antihorn","StructuralAntiHorn"
"bank_conv-bin",7,5,square2cnf,1,"{""Square2Cnf"": 27}","two_sat","TwoSat"
"bank_conv-bin",7,5,affine,1,"{""Affine"": 25}","affine_gf2","Gf2Gaussian"
"bank_conv-bin",7,5,smart_certified,5,"{""Horn"": 2, ""Unary"": 24}","uncommitted|horn","StructuralHorn"
"bank_conv-bin",7,5,cals,5,"{""Square2Cnf"": 12, ""Unary"": 2}","two_sat","TwoSat"
"bank_conv-bin",7,5,cals_compact_explain,5,"{""Square2Cnf"": 7}","two_sat","TwoSat"
"bank_conv-bin",7,7,unary,1,"{""Unary"": 65}","uncommitted","StructuralHorn"
"bank_conv-bin",7,7,horn,1,"{""Horn"": 62}","horn","StructuralHorn"
"bank_conv-bin",7,7,antihorn,1,"{""AntiHorn"": 63}","antihorn","StructuralAntiHorn"
"bank_conv-bin",7,7,square2cnf,1,"{""Square2Cnf"": 72}","two_sat","TwoSat"
"bank_conv-bin",7,7,affine,1,"{""Affine"": 61}","affine_gf2","Gf2Gaussian"
"bank_conv-bin",7,7,smart_certified,5,"{""Affine"": 1, ""AntiHorn"": 1, ""Horn"": 6, ""Unary"": 55}","uncommitted|horn|antihorn|affine_gf2","Gf2Gaussian|StructuralAntiHorn|StructuralHorn"
"bank_conv-bin",7,7,cals,5,"{""Square2Cnf"": 12, ""Unary"": 2}","two_sat","TwoSat"
"bank_conv-bin",7,7,cals_compact_explain,5,"{""Square2Cnf"": 9, ""Unary"": 1}","two_sat","TwoSat"
"bank_conv-bin",8,5,unary,1,"{""Unary"": 28}","uncommitted","StructuralHorn"
"bank_conv-bin",8,5,horn,1,"{""Horn"": 28}","horn","StructuralHorn"
"bank_conv-bin",8,5,antihorn,1,"{""AntiHorn"": 28}","antihorn","StructuralAntiHorn"
"bank_conv-bin",8,5,square2cnf,1,"{""Square2Cnf"": 27}","two_sat","TwoSat"
"bank_conv-bin",8,5,affine,1,"{""Affine"": 30}","affine_gf2","Gf2Gaussian"
"bank_conv-bin",8,5,smart_certified,5,"{""Affine"": 1, ""AntiHorn"": 1, ""Horn"": 2, ""Unary"": 24}","uncommitted|horn|antihorn|affine_gf2","Gf2Gaussian|StructuralAntiHorn|StructuralHorn"
"bank_conv-bin",8,5,cals,5,"{""Square2Cnf"": 3, ""Unary"": 2}","two_sat","TwoSat"
"bank_conv-bin",8,5,cals_compact_explain,5,"{""Square2Cnf"": 2}","two_sat","TwoSat"
"bank_conv-bin",8,7,unary,1,"{""Unary"": 71}","uncommitted","StructuralHorn"
"bank_conv-bin",8,7,horn,1,"{""Horn"": 64}","horn","StructuralHorn"
"bank_conv-bin",8,7,antihorn,1,"{""AntiHorn"": 66}","antihorn","StructuralAntiHorn"
"bank_conv-bin",8,7,square2cnf,1,"{""Square2Cnf"": 63}","two_sat","TwoSat"
"bank_conv-bin",8,7,affine,1,"{""Affine"": 72}","affine_gf2","Gf2Gaussian"
"bank_conv-bin",8,7,smart_certified,5,"{""Affine"": 5, ""AntiHorn"": 1, ""Horn"": 6, ""Unary"": 56}","uncommitted|horn|antihorn|affine_gf2","Gf2Gaussian|StructuralAntiHorn|StructuralHorn"
"bank_conv-bin",8,7,cals,5,"{""Square2Cnf"": 3, ""Unary"": 2}","two_sat","TwoSat"
"bank_conv-bin",8,7,cals_compact_explain,5,"{""Square2Cnf"": 2}","two_sat","TwoSat"
"bank_conv-bin",9,5,unary,1,"{""Unary"": 27}","uncommitted","StructuralHorn"
"bank_conv-bin",9,5,horn,1,"{""Horn"": 25}","horn","StructuralHorn"
"bank_conv-bin",9,5,antihorn,1,"{""AntiHorn"": 26}","antihorn","StructuralAntiHorn"
"bank_conv-bin",9,5,square2cnf,1,"{""Square2Cnf"": 27}","two_sat","TwoSat"
"bank_conv-bin",9,5,affine,1,"{""Affine"": 26}","affine_gf2","Gf2Gaussian"
"bank_conv-bin",9,5,smart_certified,5,"{""Horn"": 5, ""Unary"": 20}","uncommitted|horn","StructuralHorn"
"bank_conv-bin",9,5,cals,5,"{""Horn"": 4}","horn","StructuralHorn"
"bank_conv-bin",9,5,cals_compact_explain,5,"{""Horn"": 2}","horn","StructuralHorn"
"bank_conv-bin",9,7,unary,1,"{""Unary"": 59}","uncommitted","StructuralHorn"
"bank_conv-bin",9,7,horn,1,"{""Horn"": 60}","horn","StructuralHorn"
"bank_conv-bin",9,7,antihorn,1,"{""AntiHorn"": 64}","antihorn","StructuralAntiHorn"
"bank_conv-bin",9,7,square2cnf,1,"{""Square2Cnf"": 61}","two_sat","TwoSat"
"bank_conv-bin",9,7,affine,1,"{""Affine"": 62}","affine_gf2","Gf2Gaussian"
"bank_conv-bin",9,7,smart_certified,5,"{""Affine"": 1, ""AntiHorn"": 1, ""Horn"": 8, ""Unary"": 45}","uncommitted|horn|antihorn|affine_gf2","Gf2Gaussian|StructuralAntiHorn|StructuralHorn"
"bank_conv-bin",9,7,cals,5,"{""Horn"": 8}","horn","StructuralHorn"
"bank_conv-bin",9,7,cals_compact_explain,5,"{""Horn"": 2}","horn","StructuralHorn"
"banknote-bin",0,5,unary,1,"{""Unary"": 15}","uncommitted","StructuralHorn"
"banknote-bin",0,5,horn,1,"{""Horn"": 12}","horn","StructuralHorn"
"banknote-bin",0,5,antihorn,1,"{""AntiHorn"": 14}","antihorn","StructuralAntiHorn"
"banknote-bin",0,5,square2cnf,1,"{""Square2Cnf"": 12}","two_sat","TwoSat"
"banknote-bin",0,5,affine,1,"{""Affine"": 14}","affine_gf2","Gf2Gaussian"
"banknote-bin",0,5,smart_certified,5,"{""AntiHorn"": 4, ""Horn"": 2, ""Unary"": 8}","uncommitted|horn|antihorn","StructuralAntiHorn|StructuralHorn"
"banknote-bin",0,5,cals,5,"{""Square2Cnf"": 7, ""Unary"": 1}","two_sat","TwoSat"
"banknote-bin",0,5,cals_compact_explain,5,"{""Square2Cnf"": 9, ""Unary"": 1}","two_sat","TwoSat"
"banknote-bin",0,7,unary,1,"{""Unary"": 21}","uncommitted","StructuralHorn"
"banknote-bin",0,7,horn,1,"{""Horn"": 18}","horn","StructuralHorn"
"banknote-bin",0,7,antihorn,1,"{""AntiHorn"": 17}","antihorn","StructuralAntiHorn"
"banknote-bin",0,7,square2cnf,1,"{""Square2Cnf"": 14}","two_sat","TwoSat"
"banknote-bin",0,7,affine,1,"{""Affine"": 20}","affine_gf2","Gf2Gaussian"
"banknote-bin",0,7,smart_certified,5,"{""AntiHorn"": 5, ""Horn"": 2, ""Unary"": 11}","uncommitted|horn|antihorn","StructuralAntiHorn|StructuralHorn"
"banknote-bin",0,7,cals,5,"{""Square2Cnf"": 7, ""Unary"": 1}","two_sat","TwoSat"
"banknote-bin",0,7,cals_compact_explain,5,"{""Square2Cnf"": 9, ""Unary"": 1}","two_sat","TwoSat"
"banknote-bin",1,5,unary,1,"{""Unary"": 15}","uncommitted","StructuralHorn"
"banknote-bin",1,5,horn,1,"{""Horn"": 13}","horn","StructuralHorn"
"banknote-bin",1,5,antihorn,1,"{""AntiHorn"": 15}","antihorn","StructuralAntiHorn"
"banknote-bin",1,5,square2cnf,1,"{""Square2Cnf"": 14}","two_sat","TwoSat"
"banknote-bin",1,5,affine,1,"{""Affine"": 15}","affine_gf2","Gf2Gaussian"
"banknote-bin",1,5,smart_certified,5,"{""AntiHorn"": 3, ""Horn"": 2, ""Unary"": 9}","uncommitted|horn|antihorn","StructuralAntiHorn|StructuralHorn"
"banknote-bin",1,5,cals,5,"{""Square2Cnf"": 5}","two_sat","TwoSat"
"banknote-bin",1,5,cals_compact_explain,5,"{""Square2Cnf"": 5, ""Unary"": 1}","two_sat","TwoSat"
"banknote-bin",1,7,unary,1,"{""Unary"": 24}","uncommitted","StructuralHorn"
"banknote-bin",1,7,horn,1,"{""Horn"": 22}","horn","StructuralHorn"
"banknote-bin",1,7,antihorn,1,"{""AntiHorn"": 21}","antihorn","StructuralAntiHorn"
"banknote-bin",1,7,square2cnf,1,"{""Square2Cnf"": 17}","two_sat","TwoSat"
"banknote-bin",1,7,affine,1,"{""Affine"": 25}","affine_gf2","Gf2Gaussian"
"banknote-bin",1,7,smart_certified,5,"{""AntiHorn"": 5, ""Horn"": 2, ""Unary"": 12}","uncommitted|horn|antihorn","StructuralAntiHorn|StructuralHorn"
"banknote-bin",1,7,cals,5,"{""Square2Cnf"": 5}","two_sat","TwoSat"
"banknote-bin",1,7,cals_compact_explain,5,"{""Square2Cnf"": 5, ""Unary"": 1}","two_sat","TwoSat"
"banknote-bin",2,5,unary,1,"{""Unary"": 13}","uncommitted","StructuralHorn"
"banknote-bin",2,5,horn,1,"{""Horn"": 11}","horn","StructuralHorn"
"banknote-bin",2,5,antihorn,1,"{""AntiHorn"": 13}","antihorn","StructuralAntiHorn"
"banknote-bin",2,5,square2cnf,1,"{""Square2Cnf"": 13}","two_sat","TwoSat"
"banknote-bin",2,5,affine,1,"{""Affine"": 14}","affine_gf2","Gf2Gaussian"
"banknote-bin",2,5,smart_certified,5,"{""AntiHorn"": 3, ""Horn"": 2, ""Unary"": 9}","uncommitted|horn|antihorn","StructuralAntiHorn|StructuralHorn"
"banknote-bin",2,5,cals,5,"{""Square2Cnf"": 6}","two_sat","TwoSat"
"banknote-bin",2,5,cals_compact_explain,5,"{""Square2Cnf"": 4}","two_sat","TwoSat"
"banknote-bin",2,7,unary,1,"{""Unary"": 20}","uncommitted","StructuralHorn"
"banknote-bin",2,7,horn,1,"{""Horn"": 17}","horn","StructuralHorn"
"banknote-bin",2,7,antihorn,1,"{""AntiHorn"": 23}","antihorn","StructuralAntiHorn"
"banknote-bin",2,7,square2cnf,1,"{""Square2Cnf"": 17}","two_sat","TwoSat"
"banknote-bin",2,7,affine,1,"{""Affine"": 22}","affine_gf2","Gf2Gaussian"
"banknote-bin",2,7,smart_certified,5,"{""AntiHorn"": 5, ""Horn"": 2, ""Unary"": 12}","uncommitted|horn|antihorn","StructuralAntiHorn|StructuralHorn"
"banknote-bin",2,7,cals,5,"{""Square2Cnf"": 6}","two_sat","TwoSat"
"banknote-bin",2,7,cals_compact_explain,5,"{""Square2Cnf"": 4}","two_sat","TwoSat"
"banknote-bin",3,5,unary,1,"{""Unary"": 15}","uncommitted","StructuralHorn"
"banknote-bin",3,5,horn,1,"{""Horn"": 14}","horn","StructuralHorn"
"banknote-bin",3,5,antihorn,1,"{""AntiHorn"": 15}","antihorn","StructuralAntiHorn"
"banknote-bin",3,5,square2cnf,1,"{""Square2Cnf"": 14}","two_sat","TwoSat"
"banknote-bin",3,5,affine,1,"{""Affine"": 14}","affine_gf2","Gf2Gaussian"
"banknote-bin",3,5,smart_certified,5,"{""AntiHorn"": 3, ""Horn"": 2, ""Unary"": 9}","uncommitted|horn|antihorn","StructuralAntiHorn|StructuralHorn"
"banknote-bin",3,5,cals,5,"{""Square2Cnf"": 6}","two_sat","TwoSat"
"banknote-bin",3,5,cals_compact_explain,5,"{""Square2Cnf"": 7, ""Unary"": 1}","two_sat","TwoSat"
"banknote-bin",3,7,unary,1,"{""Unary"": 22}","uncommitted","StructuralHorn"
"banknote-bin",3,7,horn,1,"{""Horn"": 18}","horn","StructuralHorn"
"banknote-bin",3,7,antihorn,1,"{""AntiHorn"": 18}","antihorn","StructuralAntiHorn"
"banknote-bin",3,7,square2cnf,1,"{""Square2Cnf"": 16}","two_sat","TwoSat"
"banknote-bin",3,7,affine,1,"{""Affine"": 19}","affine_gf2","Gf2Gaussian"
"banknote-bin",3,7,smart_certified,5,"{""AntiHorn"": 3, ""Horn"": 2, ""Unary"": 13}","uncommitted|horn|antihorn","StructuralAntiHorn|StructuralHorn"
"banknote-bin",3,7,cals,5,"{""Square2Cnf"": 6}","two_sat","TwoSat"
"banknote-bin",3,7,cals_compact_explain,5,"{""Square2Cnf"": 7, ""Unary"": 1}","two_sat","TwoSat"
"banknote-bin",4,5,unary,1,"{""Unary"": 14}","uncommitted","StructuralHorn"
"banknote-bin",4,5,horn,1,"{""Horn"": 13}","horn","StructuralHorn"
"banknote-bin",4,5,antihorn,1,"{""AntiHorn"": 14}","antihorn","StructuralAntiHorn"
"banknote-bin",4,5,square2cnf,1,"{""Square2Cnf"": 12}","two_sat","TwoSat"
"banknote-bin",4,5,affine,1,"{""Affine"": 14}","affine_gf2","Gf2Gaussian"
"banknote-bin",4,5,smart_certified,5,"{""Horn"": 7, ""Unary"": 8}","uncommitted|horn","StructuralHorn"
"banknote-bin",4,5,cals,5,"{""Square2Cnf"": 6}","two_sat","TwoSat"
"banknote-bin",4,5,cals_compact_explain,5,"{""Square2Cnf"": 7}","two_sat","TwoSat"
"banknote-bin",4,7,unary,1,"{""Unary"": 24}","uncommitted","StructuralHorn"
"banknote-bin",4,7,horn,1,"{""Horn"": 17}","horn","StructuralHorn"
"banknote-bin",4,7,antihorn,1,"{""AntiHorn"": 21}","antihorn","StructuralAntiHorn"
"banknote-bin",4,7,square2cnf,1,"{""Square2Cnf"": 15}","two_sat","TwoSat"
"banknote-bin",4,7,affine,1,"{""Affine"": 19}","affine_gf2","Gf2Gaussian"
"banknote-bin",4,7,smart_certified,5,"{""AntiHorn"": 1, ""Horn"": 7, ""Unary"": 12}","uncommitted|horn|antihorn","StructuralAntiHorn|StructuralHorn"
"banknote-bin",4,7,cals,5,"{""Square2Cnf"": 6}","two_sat","TwoSat"
"banknote-bin",4,7,cals_compact_explain,5,"{""Square2Cnf"": 7, ""Unary"": 1}","two_sat","TwoSat"
"banknote-bin",5,5,unary,1,"{""Unary"": 15}","uncommitted","StructuralHorn"
"banknote-bin",5,5,horn,1,"{""Horn"": 14}","horn","StructuralHorn"
"banknote-bin",5,5,antihorn,1,"{""AntiHorn"": 15}","antihorn","StructuralAntiHorn"
"banknote-bin",5,5,square2cnf,1,"{""Square2Cnf"": 16}","two_sat","TwoSat"
"banknote-bin",5,5,affine,1,"{""Affine"": 15}","affine_gf2","Gf2Gaussian"
"banknote-bin",5,5,smart_certified,5,"{""AntiHorn"": 3, ""Horn"": 2, ""Unary"": 8}","uncommitted|horn|antihorn","StructuralAntiHorn|StructuralHorn"
"banknote-bin",5,5,cals,5,"{""Square2Cnf"": 7, ""Unary"": 1}","two_sat","TwoSat"
"banknote-bin",5,5,cals_compact_explain,5,"{""Square2Cnf"": 4, ""Unary"": 1}","two_sat","TwoSat"
"banknote-bin",5,7,unary,1,"{""Unary"": 26}","uncommitted","StructuralHorn"
"banknote-bin",5,7,horn,1,"{""Horn"": 21}","horn","StructuralHorn"
"banknote-bin",5,7,antihorn,1,"{""AntiHorn"": 22}","antihorn","StructuralAntiHorn"
"banknote-bin",5,7,square2cnf,1,"{""Square2Cnf"": 18}","two_sat","TwoSat"
"banknote-bin",5,7,affine,1,"{""Affine"": 24}","affine_gf2","Gf2Gaussian"
"banknote-bin",5,7,smart_certified,5,"{""AntiHorn"": 5, ""Horn"": 2, ""Unary"": 12}","uncommitted|horn|antihorn","StructuralAntiHorn|StructuralHorn"
"banknote-bin",5,7,cals,5,"{""Square2Cnf"": 7, ""Unary"": 1}","two_sat","TwoSat"
"banknote-bin",5,7,cals_compact_explain,5,"{""Square2Cnf"": 4, ""Unary"": 1}","two_sat","TwoSat"
"banknote-bin",6,5,unary,1,"{""Unary"": 14}","uncommitted","StructuralHorn"
"banknote-bin",6,5,horn,1,"{""Horn"": 14}","horn","StructuralHorn"
"banknote-bin",6,5,antihorn,1,"{""AntiHorn"": 14}","antihorn","StructuralAntiHorn"
"banknote-bin",6,5,square2cnf,1,"{""Square2Cnf"": 13}","two_sat","TwoSat"
"banknote-bin",6,5,affine,1,"{""Affine"": 16}","affine_gf2","Gf2Gaussian"
"banknote-bin",6,5,smart_certified,5,"{""Affine"": 2, ""Horn"": 2, ""Unary"": 12}","horn|affine_gf2","Gf2Gaussian|StructuralHorn"
"banknote-bin",6,5,cals,5,"{""Square2Cnf"": 5}","two_sat","TwoSat"
"banknote-bin",6,5,cals_compact_explain,5,"{""Square2Cnf"": 5, ""Unary"": 1}","two_sat","TwoSat"
"banknote-bin",6,7,unary,1,"{""Unary"": 24}","uncommitted","StructuralHorn"
"banknote-bin",6,7,horn,1,"{""Horn"": 19}","horn","StructuralHorn"
"banknote-bin",6,7,antihorn,1,"{""AntiHorn"": 18}","antihorn","StructuralAntiHorn"
"banknote-bin",6,7,square2cnf,1,"{""Square2Cnf"": 15}","two_sat","TwoSat"
"banknote-bin",6,7,affine,1,"{""Affine"": 21}","affine_gf2","Gf2Gaussian"
"banknote-bin",6,7,smart_certified,5,"{""Affine"": 2, ""Horn"": 4, ""Unary"": 17}","horn|affine_gf2","Gf2Gaussian|StructuralHorn"
"banknote-bin",6,7,cals,5,"{""Square2Cnf"": 5}","two_sat","TwoSat"
"banknote-bin",6,7,cals_compact_explain,5,"{""Square2Cnf"": 5, ""Unary"": 1}","two_sat","TwoSat"
"banknote-bin",7,5,unary,1,"{""Unary"": 16}","uncommitted","StructuralHorn"
"banknote-bin",7,5,horn,1,"{""Horn"": 14}","horn","StructuralHorn"
"banknote-bin",7,5,antihorn,1,"{""AntiHorn"": 16}","antihorn","StructuralAntiHorn"
"banknote-bin",7,5,square2cnf,1,"{""Square2Cnf"": 14}","two_sat","TwoSat"
"banknote-bin",7,5,affine,1,"{""Affine"": 16}","affine_gf2","Gf2Gaussian"
"banknote-bin",7,5,smart_certified,5,"{""AntiHorn"": 1, ""Horn"": 2, ""Unary"": 14}","horn|antihorn","StructuralAntiHorn|StructuralHorn"
"banknote-bin",7,5,cals,5,"{""Square2Cnf"": 4}","two_sat","TwoSat"
"banknote-bin",7,5,cals_compact_explain,5,"{""Square2Cnf"": 5, ""Unary"": 1}","two_sat","TwoSat"
"banknote-bin",7,7,unary,1,"{""Unary"": 25}","uncommitted","StructuralHorn"
"banknote-bin",7,7,horn,1,"{""Horn"": 20}","horn","StructuralHorn"
"banknote-bin",7,7,antihorn,1,"{""AntiHorn"": 21}","antihorn","StructuralAntiHorn"
"banknote-bin",7,7,square2cnf,1,"{""Square2Cnf"": 15}","two_sat","TwoSat"
"banknote-bin",7,7,affine,1,"{""Affine"": 22}","affine_gf2","Gf2Gaussian"
"banknote-bin",7,7,smart_certified,5,"{""AntiHorn"": 1, ""Horn"": 4, ""Unary"": 17}","horn|antihorn","StructuralAntiHorn|StructuralHorn"
"banknote-bin",7,7,cals,5,"{""Square2Cnf"": 7, ""Unary"": 1}","two_sat","TwoSat"
"banknote-bin",7,7,cals_compact_explain,5,"{""Square2Cnf"": 9, ""Unary"": 4}","two_sat","TwoSat"
"banknote-bin",8,5,unary,1,"{""Unary"": 16}","uncommitted","StructuralHorn"
"banknote-bin",8,5,horn,1,"{""Horn"": 13}","horn","StructuralHorn"
"banknote-bin",8,5,antihorn,1,"{""AntiHorn"": 16}","antihorn","StructuralAntiHorn"
"banknote-bin",8,5,square2cnf,1,"{""Square2Cnf"": 14}","two_sat","TwoSat"
"banknote-bin",8,5,affine,1,"{""Affine"": 16}","affine_gf2","Gf2Gaussian"
"banknote-bin",8,5,smart_certified,5,"{""AntiHorn"": 2, ""Horn"": 2, ""Unary"": 13}","horn|antihorn","StructuralAntiHorn|StructuralHorn"
"banknote-bin",8,5,cals,5,"{""Square2Cnf"": 5}","two_sat","TwoSat"
"banknote-bin",8,5,cals_compact_explain,5,"{""Square2Cnf"": 7, ""Unary"": 1}","two_sat","TwoSat"
"banknote-bin",8,7,unary,1,"{""Unary"": 26}","uncommitted","StructuralHorn"
"banknote-bin",8,7,horn,1,"{""Horn"": 18}","horn","StructuralHorn"
"banknote-bin",8,7,antihorn,1,"{""AntiHorn"": 19}","antihorn","StructuralAntiHorn"
"banknote-bin",8,7,square2cnf,1,"{""Square2Cnf"": 14}","two_sat","TwoSat"
"banknote-bin",8,7,affine,1,"{""Affine"": 21}","affine_gf2","Gf2Gaussian"
"banknote-bin",8,7,smart_certified,5,"{""AntiHorn"": 2, ""Horn"": 2, ""Unary"": 15}","horn|antihorn","StructuralAntiHorn|StructuralHorn"
"banknote-bin",8,7,cals,5,"{""Square2Cnf"": 5}","two_sat","TwoSat"
"banknote-bin",8,7,cals_compact_explain,5,"{""Square2Cnf"": 7, ""Unary"": 1}","two_sat","TwoSat"
"banknote-bin",9,5,unary,1,"{""Unary"": 13}","uncommitted","StructuralHorn"
"banknote-bin",9,5,horn,1,"{""Horn"": 12}","horn","StructuralHorn"
"banknote-bin",9,5,antihorn,1,"{""AntiHorn"": 14}","antihorn","StructuralAntiHorn"
"banknote-bin",9,5,square2cnf,1,"{""Square2Cnf"": 14}","two_sat","TwoSat"
"banknote-bin",9,5,affine,1,"{""Affine"": 13}","affine_gf2","Gf2Gaussian"
"banknote-bin",9,5,smart_certified,5,"{""AntiHorn"": 2, ""Horn"": 2, ""Unary"": 6}","horn|antihorn","StructuralAntiHorn|StructuralHorn"
"banknote-bin",9,5,cals,5,"{""Square2Cnf"": 5}","two_sat","TwoSat"
"banknote-bin",9,5,cals_compact_explain,5,"{""Square2Cnf"": 10}","two_sat","TwoSat"
"banknote-bin",9,7,unary,1,"{""Unary"": 18}","uncommitted","StructuralHorn"
"banknote-bin",9,7,horn,1,"{""Horn"": 18}","horn","StructuralHorn"
"banknote-bin",9,7,antihorn,1,"{""AntiHorn"": 17}","antihorn","StructuralAntiHorn"
"banknote-bin",9,7,square2cnf,1,"{""Square2Cnf"": 15}","two_sat","TwoSat"
"banknote-bin",9,7,affine,1,"{""Affine"": 19}","affine_gf2","Gf2Gaussian"
"banknote-bin",9,7,smart_certified,5,"{""AntiHorn"": 3, ""Horn"": 2, ""Unary"": 9}","horn|antihorn","StructuralAntiHorn|StructuralHorn"
"banknote-bin",9,7,cals,5,"{""Square2Cnf"": 5}","two_sat","TwoSat"
"banknote-bin",9,7,cals_compact_explain,5,"{""Square2Cnf"": 8}","two_sat","TwoSat"
"biodeg-bin",0,5,unary,1,"{""Unary"": 25}","uncommitted","StructuralHorn"
"biodeg-bin",0,5,horn,1,"{""Horn"": 23}","horn","StructuralHorn"
