dataset,run,depth,method,pruning_enabled,nodes_before,nodes_after,leaves_before,leaves_after,literals_before,literals_after,validation_accuracy_before,validation_accuracy_after,validation_balanced_accuracy_before,validation_balanced_accuracy_after,validation_sensitivity_before,validation_sensitivity_after,validation_specificity_before,validation_specificity_after,validation_macro_f1_before,validation_macro_f1_after,validation_minority_recall_before,validation_minority_recall_after,validation_class_support,root_reason,reason_counts,pruning_time,path_certified
"HTRU_2-bin",7,5,cals_compact_explain,true,53,5,27,3,37,3,0.9776536312849162,0.9800478850758181,0.908768849252191,0.9199532523142799,0.8245614035087719,0.8464912280701754,0.9929762949956101,0.9934152765583846,0.9290716480672812,0.9371972637454289,0.8245614035087719,0.8464912280701754,"0:2278|1:228",no_change,"objective_improved:21|insufficient_validation_support:2|no_change:3",0.000685567,true
"HTRU_2-bin",7,7,unary,false,173,173,87,87,86,86,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"HTRU_2-bin",7,7,horn,false,165,165,83,83,164,164,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"HTRU_2-bin",7,7,antihorn,false,185,185,93,93,184,184,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"HTRU_2-bin",7,7,square2cnf,false,167,167,84,84,332,332,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"HTRU_2-bin",7,7,affine,false,151,151,76,76,168,168,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"HTRU_2-bin",7,7,smart_certified,false,173,173,87,87,90,90,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"HTRU_2-bin",7,7,cals,true,155,15,78,8,109,13,0.9804469273743017,0.981245011971269,0.9320136931441863,0.9285056913574542,0.8728070175438597,0.8640350877192983,0.9912203687445127,0.9929762949956101,0.9398232343651605,0.9415709111618102,0.8728070175438597,0.8640350877192983,"0:2278|1:228",no_change,"objective_improved:62|no_change:15",0.000737622,true
"HTRU_2-bin",7,7,cals_compact_explain,true,155,15,78,8,108,13,0.9804469273743017,0.981245011971269,0.9320136931441863,0.9285056913574542,0.8728070175438597,0.8640350877192983,0.9912203687445127,0.9929762949956101,0.9398232343651605,0.9415709111618102,0.8728070175438597,0.8640350877192983,"0:2278|1:228",no_change,"objective_improved:54|insufficient_validation_support:11|no_change:12",0.001070971,true
"HTRU_2-bin",8,5,unary,false,57,57,29,29,28,28,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"HTRU_2-bin",8,5,horn,false,61,61,31,31,60,60,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"HTRU_2-bin",8,5,antihorn,false,61,61,31,31,60,60,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"HTRU_2-bin",8,5,square2cnf,false,61,61,31,31,120,120,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"HTRU_2-bin",8,5,affine,false,61,61,31,31,66,66,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
